x,y,xvel,yvel
-2099,2340,273,-2
-2097,2341,282,-38
-2096,2342,-118,108
-2095,2342,203,-359
-2093,2342,167,-140
-2090,2341,218,-185
-2088,2340,153,-231
-2086,2339,72,-376
-2086,2339,-108,-291
-2085,2338,-77,-545
-2084,2336,-105,-388
-2084,2334,104,-461
-2083,2332,85,-796
-2083,2330,-124,-801
-2082,2327,-295,-721
-2083,2323,-137,-755
-2084,2319,-224,-688
-2085,2316,-536,-857
-2087,2313,-558,-858
-2089,2310,-429,-790
-2091,2308,-396,-623
-2093,2306,-484,-233
-2096,2306,-793,-365
-2099,2305,-836,-288
-2101,2305,-836,44
-2104,2306,-843,67
-2107,2306,-776,70
-2110,2306,-796,124
-2112,2307,-553,61
-2114,2307,-453,68
-2117,2307,-1103,-175
-2121,2306,-861,-249
-2124,2305,-465,-240
-2125,2304,-319,-192
-2126,2046,-560,-430
-2128,2044,-494,-552
-2131,2043,-467,-328
-2132,2043,-245,88
-2133,2044,-169,107
-2134,2044,-147,127
-2135,2045,-327,-82
-2135,2046,-382,263
-2136,2304,-199,317
-2137,2305,-546,327
-2138,2307,-256,257
-2140,2308,-209,-81
-2141,2308,-213,85
-2142,2309,-520,25
-2143,2308,-584,-306
-2145,2308,-404,77
-2147,2309,-393,-66
-2148,2310,-553,-1
-2150,2312,-525,299
-2151,2312,-554,25
-2152,2313,-183,256
-2153,2314,-160,336
-2154,2316,-129,375
-2155,2318,-147,245
-2155,2320,-158,213
-2156,2323,-306,631
-2156,2327,40,628
-2155,2330,-87,562
-2154,2332,297,243
-2153,2334,-332,-30
-2154,2335,-261,57
-2154,2335,100,-80
-2153,2336,-67,304
-2152,2338,305,268
-2150,2339,369,296
-2148,2341,145,264
-2146,2342,172,-58
-2144,2343,138,-99
-2142,2343,268,53
-2139,2344,419,126
-2136,2344,773,81
-2132,2344,860,-273
-2127,2344,822,-370
-2124,2344,808,-323
-2120,2344,485,-370
-2116,2343,389,-162
-2114,2342,214,-427
-2112,2340,-37,-196
-2111,2339,36,-158
-2111,2338,45,-137
-2111,2337,123,-154
-2110,2336,284,-202
-2108,2335,247,-590
-2105,2334,189,-231
-2103,2332,198,-252
-2101,2331,380,-525
-2099,2330,373,-600
-2098,2328,-59,-422
-2097,2326,-54,-440
-2096,2323,-90,-838
-2095,2320,120,-811
-2094,2318,60,-682
-2094,2314,107,-496
-2094,2311,52,-893
-2094,2308,2,-648
-2094,2305,-297,-653
-2094,2046,-369,-661
-2095,2042,-149,-645
-2096,2039,-185,-879
-2097,2036,-224,-878
-2098,2033,-434,-662
-2100,2031,-208,-546
-2101,2030,-250,0
-2102,2029,-192,-202
-2102,2028,-146,-246
-2103,2027,-369,-566
-2104,2025,-154,-582
-2104,2024,-384,-540
-2105,2022,-264,-554
-2105,2021,1,-540
-2105,2019,-289,-614
-2105,2017,-117,-540
-2105,2015,-278,-481
-2105,2013,-220,-550
-2106,2012,-234,-196
-2108,2011,-561,-166
-2109,2010,4,-181
-2110,2009,-423,-135
-2112,2009,-463,-375
-2114,2008,-798,-331
-2117,2008,-826,-284
-2120,2008,-796,12
-2123,2008,-776,59
-2125,2009,-818,358
-2128,2010,-457,-3
-2130,2011,-559,-261
-2131,2011,-282,-101
-2132,2011,-213,-93
-2133,2012,-553,52
-2134,2012,-241,8
-2136,2012,-533,-269
-2137,2012,-607,5
-2139,2012,-638,9
-2141,2012,-395,35
-2143,2013,-590,53
-2144,2013,-559,60
-2145,2013,-346,-156
-2147,2012,-599,-265
-2147,2013,-569,112
-2149,2014,-238,-128
-2150,2014,-245,-73
-2151,2016,-513,266
-2152,2016,-533,-98
-2154,2018,-180,381
-2154,2020,-148,200
-2155,2022,-369,193
-2156,2024,-184,256
-2157,2027,-304,464
-2157,2030,-297,609
-2157,2033,47,410
-2156,2036,-124,409
-2156,2040,-45,511
-2155,2043,-36,427
-2153,2047,303,411
-2152,2306,318,515
-2150,2308,181,214
-2147,2311,237,207
-2145,2313,548,175
-2142,2315,579,129
-2139,2317,570,323
-2136,2318,607,-13
-2133,2319,474,87
-2129,2319,586,73
-2126,2320,577,-98
-2123,2321,404,300
-2120,2323,460,160
-2117,2324,568,-60
-2114,2325,148,118
-2113,2325,100,-368
-2113,2324,79,-366
-2113,2324,15,-182
-2112,2323,66,-150
-2112,2322,76,-354
-2112,2322,84,-303
-2111,2322,54,76
-2111,2322,86,118
-2111,2323,65,-73
-2110,2324,-63,279
-2108,2325,-30,-21
-2107,2326,-114,5
-2107,2326,-127,-267
-2106,2326,123,-285
-2106,2326,118,-287
-2105,2325,-123,-282
-2104,2325,-105,-278
-2103,2325,-107,-278
-2103,2325,15,118
-2102,2326,258,-65
-2100,2326,335,8
-2099,2326,-106,-282
-2098,2326,268,-166
-2097,2325,-126,99
-2095,2325,283,11
-2094,2324,-67,-220
-2093,2323,-98,-588
-2093,2321,-116,-640
-2092,2319,91,-815
-2092,2316,-125,-422
-2091,2314,69,-868
-2091,2311,12,-882
-2091,2308,10,-830
-2091,2305,-297,-855
-2091,2046,-328,-842
-2092,2043,-355,-882
-2092,2040,-144,-875
-2093,2036,-152,-866
-2094,2033,-165,-880
-2095,2030,-195,-892
-2096,2027,-209,-647
-2097,2024,-231,-685
-2098,2020,-224,-725
-2099,2017,-207,-743
-2100,2013,-521,-1067
-2101,2009,-142,-651
-2101,2006,112,-524
-2101,2006,-72,-132
-2100,2005,-60,-302
-2099,2005,-27,-334
-2098,2004,-82,-349
-2096,2004,262,-232
-2095,2002,-23,-528
-2094,2001,-55,-600
-2093,1999,120,-563
-2093,1998,44,-525
-2093,1996,0,-248
-2093,1995,-302,-231
-2093,1994,112,-195
-2093,1992,-119,-515
-2092,1991,79,-582
-2092,1989,-374,-524
-2093,1988,-221,-517
-2094,1987,-392,-522
-2096,1985,-492,-154
-2098,1985,-423,-369
-2100,1984,-500,-331
-2103,1984,-494,-302
-2105,1984,-511,-361
-2108,1984,-660,3
-2111,1984,-811,78
-2114,1984,-480,-77
-2116,1986,-551,355
-2117,1988,-332,-126
-2117,1988,-269,82
-2117,1989,-249,332
-2119,1991,-542,513
-2120,1994,-161,593
-2121,1997,-147,577
-2122,2000,-169,558
-2122,2003,-384,584
-2123,2006,-148,568
-2124,2008,-142,589
-2124,2012,-132,468
-2125,2015,-366,797
-2125,2020,-289,680
-2125,2024,-265,837
-2125,2028,63,772
-2125,2032,86,447
-2124,2035,104,637
-2124,2038,-120,596
-2123,2041,289,203
-2121,2043,331,302
-2119,2044,-91,53
-2119,2044,101,61
-2118,2045,-49,-12
-2117,2046,-54,306
-2116,2304,-90,320
-2115,2306,86,144
-2114,2308,-62,184
-2114,2309,-35,373
-2112,2311,146,367
-2110,2313,180,260
-2108,2314,37,-90
-2107,2315,164,-93
-2105,2316,171,-123
-2103,2316,250,106
-2100,2317,578,70
-2097,2317,617,54
-2094,2317,624,37
-2091,2317,619,-166
-2088,2317,556,-134
-2086,2316,148,-311
-2084,2316,-82,3
-2083,2316,-66,36
-2082,2317,302,5
-2081,2316,-2,-339
-2079,2316,343,-150
-2077,2315,127,-127
-2076,2315,294,-218
-2075,2313,-68,-548
-2074,2311,112,-446
-2074,2309,60,-497
-2074,2306,14,-483
-2074,2304,-283,-405
-2074,2046,-286,-771
-2074,2043,-286,-809
-2074,2040,-303,-871
-2074,2037,-333,-698
-2075,2033,-348,-671
-2075,2030,-334,-667
-2076,2027,-375,-658
-2076,2024,-187,-651
-2077,2020,-217,-644
-2079,2017,-531,-666
-2080,2014,-546,-672
-2082,2010,-559,-662
-2083,2007,-812,-682
-2086,2004,-618,-431
-2087,2003,-584,-269
-2088,2002,-170,-145
-2088,2001,-132,-530
-2089,2000,-377,-592
-2089,1998,-130,-608
-2090,1996,-376,-570
-2090,1994,-262,-550
-2090,1993,-269,-550
-2091,1991,-320,-599
-2091,1990,-106,-164
-2090,1988,88,-398
-2090,1986,-178,-577
-2091,1985,-215,-226
-2093,1984,-556,-200
-2094,1983,-389,-208
-2095,1982,-201,-227
-2097,1981,-474,-135
-2100,1980,-785,-308
-2103,1981,-814,95
-2105,1981,-130,-170
-2106,1980,-239,-219
-2107,1980,-226,38
-2108,1981,-196,74
-2109,1981,-217,-127
-2110,1982,-189,283
-2112,1984,-584,166
-2113,1986,-543,-20
-2115,1987,-541,-58
-2116,1988,-518,-109
-2117,1988,-537,81
-2118,1988,-535,-281
-2119,1988,-519,60
-2121,1988,-602,-102
-2122,1989,-585,-42
-2124,1990,-578,-3
-2125,1990,-564,-292
-2127,1991,-223,290
-2128,1993,-181,157
-2128,1995,-384,182
-2129,1998,-147,245
-2130,1999,-222,219
-2131,2002,-338,571
-2131,2005,8,622
-2131,2008,73,599
-2130,2011,-113,414
-2129,2015,-25,418
-2128,2018,331,415
-2126,2021,342,571
-2124,2024,136,226
-2122,2026,177,196
-2120,2029,253,161
-2117,2031,567,144
-2114,2032,569,332
-2111,2034,613,277
-2108,2035,636,-10
-2105,2036,417,-17
-2102,2038,434,-6
-2098,2039,469,268
-2094,2041,499,326
-2091,2042,577,-59
-2088,2043,149,88
-2087,2043,79,-369
-2086,2042,-70,-136
-2085,2042,-15,-269
-2084,2042,-85,-260
-2083,2042,-80,1
-2083,2042,-89,10
-2082,2042,-48,65
-2080,2042,-26,118
-2079,2043,8,-63
-2078,2045,287,132
-2076,2046,187,-93
-2075,2046,-38,55
-2074,2046,-10,-257
-2073,2046,-22,-284
-2072,2047,334,-110
-2070,2047,350,-305
-2068,2046,310,-341
-2067,2046,277,-132
-2066,2045,110,-136
-2065,2044,-32,-546
-2064,2043,-96,-514
-2063,2041,-120,-628
-2063,2039,112,-389
-2062,2037,97,-396
-2062,2035,110,-440
-2061,2033,125,-467
-2061,2030,76,-668
-2060,2027,69,-766
-2060,2023,75,-683
-2060,2020,21,-705
-2060,2016,-308,-671
-2060,2013,-351,-694
-2061,2010,-374,-676
-2061,2006,-138,-853
-2062,2003,-145,-799
-2063,2001,-189,-883
-2064,1997,-200,-670
-2065,1994,-218,-885
-2066,1991,-232,-660
-2068,1988,-388,-881
-2070,1986,-196,-230
-2070,1985,24,-367
-2070,1984,-131,-133
-2071,1983,-372,-528
-2071,1982,-333,-590
-2071,1980,15,-601
-2071,1978,46,-588
-2071,1977,2,-619
-2071,1975,-266,-639
-2071,1973,-345,-413
-2072,1971,-150,-620
-2072,1969,68,-545
-2072,1967,41,-594
-2073,1966,-220,-591
-2074,1965,-547,-227
-2075,1964,-617,-174
-2077,1963,-320,-178
-2078,1962,-450,-158
-2081,1961,-790,-362
-2084,1961,-823,-334
-2086,1960,-850,-299
-2090,1960,-839,79
-2093,1961,-506,6
-2094,1961,280,127
-2093,1961,-211,86
-2095,1962,-253,98
-2096,1962,-544,103
-2097,1963,-227,-23
-2098,1965,-551,256
-2100,1966,-555,298
-2101,1967,-520,283
-2102,1968,-331,-329
-2103,1969,-155,-39
-2104,1971,-214,158
-2105,1973,-156,197
-2106,1975,-159,203
-2106,1978,-135,251
-2107,1981,-356,623
-2107,1984,11,779
-2107,1988,22,485
-2107,1991,100,415
-2106,1995,-99,780
-2106,1998,-79,430
-2105,2002,-39,416
-2104,2005,-25,544
-2102,2007,374,531
-2100,2010,163,239
-2098,2012,247,237
-2095,2015,542,193
-2092,2017,552,379
-2089,2019,574,317
-2086,2020,816,93
-2083,2020,561,-290
-2080,2020,224,39
-2077,2021,606,-31
-2074,2022,452,134
-2070,2024,451,164
-2067,2026,585,279
-2065,2027,344,-76
-2064,2028,-18,-82
-2063,2028,71,-344
-2062,2027,101,-338
-2062,2028,110,37
-2061,2028,103,65
-2061,2028,-113,109
-2060,2029,-99,-111
-2059,2030,-24,-83
-2058,2031,-21,336
-2056,2032,172,-124
-2054,2033,132,99
-2052,2033,339,89
-2052,2034,18,76
-2051,2034,268,-258
-2049,2034,283,-282
-1792,2034,109,-310
-1791,2033,-28,-136
-1790,2033,-74,70
-1789,2032,-1,-522
-1788,2031,-69,-553
-1787,2029,-90,-406
-1786,2027,114,-442
-1786,2025,94,-449
-1785,2022,105,-496
-1785,2020,116,-786
-1784,2017,-122,-828
-1783,2014,124,-866
-1783,2011,96,-745
-1782,2007,66,-1074
-1782,2003,1,-1049
-1782,2000,-281,-719
-1782,1996,-363,-700
-1783,1993,-139,-659
-1784,1989,-178,-896
-1785,1986,-216,-840
-1786,1983,-249,-852
-1787,1980,-535,-873
-1789,1977,-567,-661
-1791,1974,-421,-808
-2049,1972,-135,-199
-2050,1972,-313,-372
-2050,1971,-148,-218
-2051,1970,-139,-593
-2052,1968,-361,-614
-2052,1966,-276,-423
-2052,1964,24,-582
-2052,1963,13,-616
-2052,1961,-309,-409
-2053,1959,-143,-453
-2053,1956,-189,-432
-2054,1954,-208,-628
-2055,1953,-190,-581
-2056,1951,98,-283
-2055,1951,-76,-166
-2055,1949,-374,-560
-2056,1948,-184,-206
-2058,1947,-605,-537
-2059,1945,-431,-543
-2062,1944,-858,-208
-2065,1943,-631,-370
-2067,1943,-834,-335
-2070,1943,-873,64
-2073,1943,-622,-164
-2075,1942,-202,-249
-2076,1941,-566,-331
-2078,1941,-518,-336
-2079,1941,-518,-298
-2080,1941,-138,19
-2081,1941,-526,-91
-2083,1942,-530,-73
-2084,1943,-250,-60
-2085,1944,-222,-66
-2086,1944,-371,-379
-2087,1944,-523,-56
-2089,1945,-206,261
-2090,1947,-194,151
-2090,1949,-159,188
-2091,1952,-134,608
-2092,1955,-303,412
-2092,1958,-342,547
-2092,1961,33,402
-2091,1964,97,575
-2091,1967,-75,433
-2090,1971,-31,386
-2089,1974,301,617
-2087,1977,291,242
-2085,1979,135,209
-2083,1981,210,163
-2080,1983,540,154
-2078,1985,549,375
-2075,1987,621,326
-2072,1988,629,268
-2069,1989,426,-21
-2065,1991,443,-48
-2062,1992,455,-43
-2058,1993,479,-48
-2054,1994,509,281
-2051,1995,583,-68
-2049,1996,262,51
-1791,1996,-65,29
-1791,1996,126,9
-1790,1996,-85,9
-1789,1996,-71,5
-1788,1996,-10,26
-1787,1997,268,60
-1785,1997,284,97
-1784,1998,288,127
-1782,1998,269,-125
-1781,1999,-1,-124
-1780,1999,-42,102
-1779,2000,-47,91
-1778,2000,-81,70
-1777,2001,-105,-30
-1776,2002,149,-84
-1774,2003,350,101
-1772,2003,304,66
-1771,2004,-119,0
-1770,2003,319,-314
-1769,2003,269,-317
-1767,2003,268,-311
-1766,2002,-56,-304
-1765,2002,-55,-303
-1764,2002,-73,-301
-1763,2002,-32,-302
-1762,2002,-3,-309
-1760,2001,299,-316
-1759,2001,293,-312
-1757,2001,311,-292
-1757,2001,277,-49
-1755,2002,376,-302
-1753,2001,282,-355
-1752,2000,299,-201
-1750,1999,291,-232
-1749,2000,300,20
-1748,1999,-15,-554
-1747,1997,-82,-614
-1746,1995,-117,-434
-1745,1994,-44,-236
-1745,1991,82,-825
-1745,1988,29,-853
-1744,1985,-274,-860
-1745,1982,-315,-856
-1745,1979,-339,-880
-1746,1976,-174,-743
-1747,1972,-247,-714
-1748,1968,-590,-674
-1750,1965,-403,-880
-1752,1963,-465,-398
-1754,1961,-578,-555
-1756,1959,-498,-460
-1759,1956,-1060,-830
-1762,1955,-633,-359
-1764,1954,-595,-132
-1765,1953,-521,-543
-1767,1952,-579,-224
-1768,1951,-196,-204
-1769,1949,-345,-545
-1769,1948,8,-569
-1768,1947,306,-335
-1767,1946,-328,-623
-1768,1944,-227,-555
-1769,1943,-553,-187
-1771,1942,-129,-173
-1772,1941,-391,-141
-1773,1940,-536,-372
-1775,1940,-421,24
-1777,1940,-529,54
-1778,1940,-136,-142
-1779,1940,-617,38
-1780,1940,-216,97
-1781,1941,-182,102
-1782,1941,-171,99
-1783,1942,-166,111
-1783,1942,-161,-82
-1784,1943,-209,-58
-1785,1944,-249,-27
-1787,1946,-526,-10
-1788,1947,-253,264
-1789,1948,-243,273
-1790,1950,-251,283
-1792,1951,-250,273
-2049,1952,-234,264
-2050,1954,-238,266
-2051,1955,-361,-106
-2052,1957,-236,517
-2053,1959,-211,531
-2054,1962,-174,253
-2055,1965,-377,514
-2055,1968,-366,416
-2055,1971,-276,773
-2055,1975,66,789
-2055,1979,127,418
-2054,1982,-96,419
-2053,1986,258,426
-2051,1989,277,628
-2050,1992,276,528
-2049,1994,345,219
-1791,1997,357,167
-1789,1999,151,140
-1787,2001,179,375
-1785,2002,201,323
-1782,2004,404,-88
-1778,2004,624,92
-1776,2005,196,57
-1774,2005,226,-84
-1771,2006,578,-58
-1768,2007,562,-67
-1765,2009,389,164
-1762,2011,589,382
-1759,2012,198,-100
-1757,2013,309,99
-1756,2013,-12,81
-1755,2013,-338,69
-1756,2014,-564,-93
-1758,2015,-559,312
-1758,2016,-275,-104
-1758,2016,96,-135
-1757,2015,112,-627
-1758,2014,-355,-134
-1758,2014,-143,76
-1759,2014,101,-200
-1758,2012,292,-785
-1756,2010,540,-478
-1754,2008,-40,-255
-1753,2006,-52,-544
-1752,2005,-18,-583
-1751,2003,-109,-522
-1750,2002,-56,-595
-1749,2000,-102,-450
-1748,1998,-76,-439
-1747,1996,-118,-803
-1747,1993,120,-482
-1746,1991,-83,-145
-1745,1989,100,-648
-1745,1986,81,-792
-1745,1983,29,-830
-1744,1981,-272,-790
-1745,1978,-343,-717
-1745,1974,-140,-703
-1746,1971,-201,-708
-1747,1967,-250,-650
-1749,1965,-562,-490
-1750,1962,-429,-841
-1753,1959,-489,-474
-1756,1957,-845,-449
-1758,1955,-845,-254
-1762,1954,-894,-184
-1765,1953,-647,-356
-1768,1953,-895,-290
-1771,1953,-881,10
-1774,1953,-864,45
-1777,1953,-808,56
-1780,1954,-892,-48
-1783,1956,-472,-13
-1784,1957,-155,116
-1785,1957,41,-41
-1785,1958,-335,124
-1786,1958,-227,72
-1787,1958,-536,64
-1788,1958,-582,-307
-1790,1958,-213,-350
-1791,1958,-561,-357
-2049,1957,-361,-201
-2051,1956,-512,-353
-2053,1957,-569,-120
-2054,1958,-227,-93
-2055,1959,-208,-48
-2056,1960,-211,-10
-2057,1960,-230,-283
-2058,1960,-227,44
-2059,1961,-357,159
-2059,1964,14,406
-2059,1967,115,389
-2058,1971,-127,456
-2057,1974,-60,405
-2056,1977,-35,535
-2055,1980,331,247
-2053,1982,383,192
-2051,1984,220,145
-1792,1986,513,363
-1789,1988,550,315
-1786,1990,599,300
-1783,1991,624,-9
-1780,1992,411,-49
-1776,1993,457,-63
-1773,1994,466,-87
-1769,1995,504,-76
-1765,1996,798,-30
-1761,1997,484,-16
-1758,1998,548,-60
-1756,1999,-25,67
-1755,1999,-72,31
-1754,1999,-125,24
-1753,1999,113,11
-1753,2000,111,2
-1752,2000,-83,0
-1751,2000,-43,10
-1750,2000,43,126
-1749,2001,299,286
-1747,2002,281,30
-1746,2002,272,-287
-1745,2002,-33,-279
-1744,2001,21,114
-1743,2002,109,-71
-1743,2002,-277,-177
-1743,2001,86,-172
-1742,2000,115,-238
-1742,1999,-14,-216
-1741,1999,278,-105
-1739,1998,334,-603
-1738,1997,-2,-427
-1737,1994,-80,-843
-1736,1991,122,-421
-1735,1988,93,-703
-1735,1985,-257,-843
-1735,1982,-281,-775
-1735,1979,-332,-786
-1736,1976,-130,-837
-1737,1974,-168,-809
-1738,1971,-213,-835
-1739,1968,-519,-792
-1740,1965,-563,-822
-1742,1963,-567,-779
-1744,1960,-598,-817
-1745,1957,-595,-829
-1747,1954,-582,-841
-1749,1951,-808,-825
-1751,1948,-429,-639
-1753,1947,-384,-222
-1753,1946,-195,-176
-1754,1945,-179,-624
-1755,1943,-166,-525
-1756,1942,-157,-560
-1757,1940,-170,-561
-1757,1939,-167,-525
-1758,1937,-344,-514
-1758,1936,-367,-542
-1759,1934,-132,-588
-1760,1933,64,-543
-1760,1931,-154,-418
-1761,1929,-256,-224
-1762,1928,-575,-190
-1764,1927,47,-139
-1764,1926,-467,-171
-1767,1925,-665,-329
-1769,1926,-173,-63
-1770,1927,-597,-12
-1771,1928,-209,-83
-1771,1927,-146,-161
-1772,1928,-219,-127
-1773,1929,-204,-101
-1774,1929,-169,-57
-1775,1931,-235,298
-1776,1932,-375,116
-1776,1934,-138,374
-1777,1936,-144,175
-1778,1938,-358,164
-1778,1940,-131,532
-1779,1941,-379,179
-1779,1945,-293,393
-1779,1948,70,399
-1779,1951,-127,611
-1778,1954,-63,630
-1777,1957,-36,440
-1776,1961,319,390
-1774,1964,359,616
-1772,1967,171,526
-1770,1969,211,228
-1767,1972,539,192
-1764,1974,584,145
-1761,1976,591,337
-1758,1977,622,263
-1755,1978,639,-31
-1752,1979,442,-28
-1748,1981,494,-21
-1744,1982,893,364
-1740,1984,404,270
-1737,1985,243,-128
-1735,1985,359,39
-1734,1985,332,20
-1732,1985,297,14
-1731,1985,290,-257
-1730,1985,-43,35
-1729,1985,-94,-301
-1728,1985,278,5
-1726,1985,265,43
-1725,1986,-2,85
-1724,1986,-259,-81
-1723,1988,-25,368
-1721,1989,150,-73
-1719,1990,165,-110
-1717,1991,175,98
-1715,1991,182,41
-1714,1991,78,-259
-1713,1991,-16,-311
-1712,1990,-53,-318
-1711,1990,-54,-329
-1710,1990,-101,-317
-1710,1990,-261,-98
-1710,1991,-296,-10
-1710,1992,122,-279
-1709,1991,-62,-515
-1708,1989,78,-837
-1709,1988,-141,-562
-1710,1986,-212,-254
-1710,1984,-317,-607
-1711,1983,-298,-393
-1711,1980,56,-796
-1710,1978,92,-473
-1710,1976,-85,-769
-1709,1973,-115,-869
-1708,1970,105,-807
-1708,1967,24,-647
-1707,1964,12,-711
-1708,1961,-314,-812
-1708,1958,-356,-776
-1709,1955,-175,-790
-1710,1953,-253,-788
-1711,1950,-584,-820
-1713,1947,-610,-798
-1715,1945,-632,-773
-1717,1942,-393,-792
-1719,1939,-401,-864
-1722,1936,-778,-443
-1723,1935,-194,-173
-1724,1934,-229,-141
-1725,1933,-180,-604
-1726,1931,-159,-621
-1727,1929,-165,-389
-1728,1927,-161,-605
-1728,1926,-349,-614
-1729,1924,-351,-575
-1729,1922,-159,-396
-1731,1920,-605,-771
-1733,2174,-455,-616
-1734,2172,-239,-203
-1736,2171,-313,-214
-1736,2170,-405,-168
-1738,2169,-402,-383
-1741,2169,-772,1
-1743,2169,-493,88
-1745,2170,-515,66
-1746,2170,-201,77
-1747,2170,-178,71
-1748,2171,-140,81
-1748,2171,-364,-159
-1749,2170,-571,23
-1751,2170,-187,63
-1752,2171,-542,-71
-1753,2172,-551,-16
-1755,2173,-212,-288
-1756,2173,-513,321
-1757,2175,-186,357
-1758,1921,-135,152
-1758,1923,-375,188
-1759,1925,-341,604
-1759,1929,-260,455
-1759,1932,-299,391
-1759,1935,68,432
-1759,1939,-108,592
-1758,1941,-105,562
-1757,1944,-53,574
-1756,1947,-24,518
-1754,1950,278,219
-1753,1952,323,226
-1751,1954,368,536
-1749,1957,155,605
-1747,1960,183,624
-1745,1963,186,637
-1743,1967,181,389
-1741,1970,170,416
-1738,1973,236,416
-1735,1976,591,160
-1733,1977,256,-108
-1732,1978,-3,115
-1731,1979,258,359
-1730,1981,-3,138
-1729,1983,-31,141
-1728,1986,-89,207
-1727,1987,74,288
-1727,1989,-360,375
-1727,1991,257,191
-1726,1993,-30,-33
-1725,1994,275,-79
-1723,1994,-2,119
-1722,1995,-13,90
-1721,1995,-42,63
-1720,1996,-70,51
-1719,1996,-96,44
-1718,1996,-93,45
-1718,1997,66,-54
-1717,1998,320,-70
-1715,1999,309,-96
-1714,1999,313,-125
-1712,2000,289,125
-1712,2000,103,95
-1711,2001,361,2
-1709,2001,312,-261
-1707,2001,277,-284
-1706,2001,-5,-287
-1706,2001,21,78
-1705,2001,-61,-373
-1704,2000,-98,-234
-1704,1998,82,-573
-1703,1997,47,-621
-1703,1995,-284,-165
-1704,1993,-309,-422
-1704,1992,-271,-573
-1704,1990,-261,-455
-1704,1987,-269,-503
-1704,1984,-307,-690
-1704,1981,-354,-689
-1705,1978,-337,-835
-1705,1975,-137,-836
-1706,1972,-210,-810
-1707,1969,-533,-867
-1709,1966,-584,-645
-1711,1963,-611,-877
-1713,1960,-398,-797
-1715,1958,-411,-442
-1717,1955,-772,-411
-1720,1953,-837,-622
-1723,1952,-875,-573
-1726,1950,-867,-246
-1729,1949,-878,-171
-1732,1948,-657,-154
-1736,1948,-737,-167
-1739,1947,-665,-217
-1742,1946,-782,-149
-1745,1945,-629,-333
-1746,1945,-603,-315
-1748,1944,-570,-303
-1750,1944,-545,-296
-1751,1944,-201,-332
-1751,1944,-175,4
-1752,1944,-222,-276
-1753,1944,-235,-303
-1755,1943,-240,-328
-1756,1943,-244,-333
-1757,1943,-221,-323
-1758,1942,-182,-238
-1759,1941,-178,-242
-1761,1940,-222,-280
-1761,1940,-177,-272
-1762,1940,-220,16
-1763,1940,-192,-141
-1765,1939,-547,-361
-1767,1940,-226,68
-1768,1940,-219,125
-1769,1941,-223,-74
-1770,1941,-195,-281
-1771,1942,-530,289
-1772,1943,-190,278
-1773,1945,-145,138
-1774,1947,-357,180
-1775,1949,-211,323
-1775,1951,-285,408
-1776,1954,-271,557
-1775,1957,52,620
-1775,1960,125,591
-1774,1963,-5,475
-1773,1967,299,419
-1771,1970,340,624
-1769,1973,339,240
-1767,1975,180,207
-1765,1977,237,166
-1762,1979,537,378
-1760,1981,558,351
-1757,1983,628,326
-1754,1984,637,265
-1750,1986,422,-15
-1747,1987,437,-17
-1743,1988,451,-28
-1740,1989,787,332
-1736,1991,434,281
-1733,1992,242,-109
-1731,1992,335,20
-1729,1992,312,-260
-1728,1992,282,-265
-1727,1992,-323,-325
-1727,1991,102,-330
-1726,1991,-8,-300
-1725,1991,-8,-267
-1724,1991,279,44
-1722,1991,-50,52
-1722,1992,-280,-76
-1722,1993,-141,269
-1723,1994,-357,272
-1723,1995,66,55
-1722,1995,-32,-568
-1722,1993,-131,-323
-1723,1994,-243,125
-1724,1994,-144,-301
-1724,1993,10,-605
-1724,1991,127,-633
-1722,1989,325,-599
-1721,1988,-105,-551
-1720,1986,-30,-603
-1719,1984,-69,-609
-1718,1983,-93,-555
-1718,1981,106,-567
-1717,1980,63,-205
-1717,1978,-59,-500
-1716,1975,-121,-775
-1715,1973,116,-469
-1715,1971,-65,-217
-1714,1969,81,-866
-1713,1966,39,-809
-1713,1964,-274,-791
-1714,1961,-348,-792
-1714,1958,-130,-782
-1715,1956,-199,-817
-1716,1953,-553,-663
-1718,1949,-582,-648
-1720,1946,-392,-870
-1721,1943,-599,-385
-1723,1942,-573,-519
-1725,1940,-813,-466
-1728,1938,-777,-474
-1730,1935,-431,-476
-1732,1933,-499,-465
-1735,1931,-627,-519
-1736,1930,-525,-228
-1737,1928,-223,-609
-1738,1927,-214,-599
-1739,1925,-232,-591
-1740,1923,-220,-552
-1741,1922,-207,-226
-1742,1921,-162,-524
-1743,1920,-171,-525
-1744,2174,110,12
-1745,2173,-241,-634
-1746,2172,-213,-205
-1747,2170,-392,-594
-1749,2169,-563,-179
-1750,2168,-525,-370
-1750,2167,-378,-582
-1751,2166,-283,-89
-1753,2166,-515,-283
-1754,2166,-240,-270
-1754,2166,-276,-142
-1755,2165,-632,17
-1757,2165,-589,56
-1759,2166,-539,111
-1760,2166,-338,110
-1760,2167,-134,-266
-1762,2167,-239,-16
-1763,2169,-168,-9
-1763,2170,-152,339
-1764,2172,-373,348
-1765,2174,-361,247
-1765,2175,-282,607
-1766,1922,-285,617
-1766,1925,58,393
-1765,1929,103,593
-1765,1932,-73,465
-1763,1935,-21,415
-1762,1938,309,393
-1761,1941,302,527
-1759,1944,130,239
-1757,1946,196,194
-1754,1948,250,173
-1751,1951,554,128
-1749,1952,567,344
-1746,1954,627,305
-1743,1955,638,-2
-1739,1957,444,-12
-1736,1958,475,-13
